주문번호,주문일,주문시간,채널,매장,상품코드,상품명,사이즈,수량,정상가합계,할인액,실결제금액,주문상태,배송유형,배송지역,고객유형,프로모션코드
ST-260609-0002,2026-06-09,09:06,직영매장,슬로우나잇 논현,SB-M-ORG-SS,오리지널 매트리스 미디엄 소프트,SS,1,468300,0,468300,배송중,설치(용인 설치1),대전,신규,
NV-260610-0001,2026-06-10,19:05,네이버 브랜드스토어,,SB-M-DFC-SS,딥플로우 컴포트 매트리스,SS,1,567400,0,567400,반품완료,설치(용인 설치1),경기,신규,
HM-260610-0001,2026-06-10,07:34,자사몰,,SB-M-DFB-SS,딥플로우 밸런스 매트리스,SS,1,514000,0,514000,배송완료,설치(용인 설치1),인천,신규,
OH-260610-0001,2026-06-10,11:28,오늘의집,,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,1,510600,0,510600,반품완료,택배(안성1),광주,신규,
CP-260610-0001,2026-06-10,22:31,쿠팡 로켓,,SB-A-DPM,딥뮤트 수면안대,단일,1,29600,0,29600,설치완료,택배(안성1),서울,재구매,
OH-260610-0002,2026-06-10,04:51,오늘의집,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,284600,0,284600,배송완료,택배(안성1),서울,재구매,
ST-260610-0001,2026-06-10,22:38,직영매장,슬로우나잇 논현,SB-M-EVS-Q,이브닝 스타릿 매트리스,Q,1,741300,0,741300,배송완료,설치(용인 설치1),대구,신규,
ST-260610-0001,2026-06-10,22:38,직영매장,슬로우나잇 논현,SB-M-DFC-Q,딥플로우 컴포트 매트리스,Q,1,643400,0,643400,배송완료,설치(용인 설치1),대구,신규,
ST-260610-0001,2026-06-10,22:38,직영매장,슬로우나잇 논현,SB-T-GRB-SS,그라운드 밸런스 토퍼 매트리스,SS,1,548100,0,548100,배송완료,설치(용인 설치1),대구,신규,
NV-260610-0002,2026-06-10,19:44,네이버 브랜드스토어,,SB-M-DFC-Q,딥플로우 컴포트 매트리스,Q,1,594400,0,594400,배송완료,설치(용인 설치1),서울,신규,
NV-260610-0003,2026-06-10,12:20,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,0,294300,배송중,택배(안성1),대전,재구매,
HM-260610-0002,2026-06-10,18:10,자사몰,,SB-M-DFC-SS,딥플로우 컴포트 매트리스,SS,1,585000,0,585000,배송완료,설치(용인 설치1),서울,재구매,
NV-260610-0004,2026-06-10,13:17,네이버 브랜드스토어,,SB-P-CLL,클라우드 LOW 경추 베개,단일,1,53600,0,53600,배송완료,택배(안성1),서울,신규,
NV-260610-0004,2026-06-10,13:17,네이버 브랜드스토어,,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,1,532500,0,532500,배송완료,택배(안성1),서울,신규,
NV-260610-0005,2026-06-10,22:40,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,0,294300,배송완료,택배(안성1),인천,신규,
NV-260610-0005,2026-06-10,22:40,네이버 브랜드스토어,,SB-M-EVS-Q,이브닝 스타릿 매트리스,Q,1,684800,0,684800,배송완료,설치(용인 설치1),인천,신규,
NV-260610-0006,2026-06-10,09:25,네이버 브랜드스토어,,SB-T-ARCP-Q,올라운드 컴포트 플러스 토퍼 매트리스,Q,1,286000,0,286000,배송중,택배(안성1),강원,신규,
HM-260610-0003,2026-06-10,15:37,자사몰,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,303400,0,303400,설치완료,택배(안성1),서울,재구매,
HM-260610-0003,2026-06-10,15:37,자사몰,,SB-T-ARCP-Q,올라운드 컴포트 플러스 토퍼 매트리스,Q,1,294800,0,294800,설치완료,택배(안성1),서울,재구매,
ST-260610-0002,2026-06-10,07:56,직영매장,용산,SB-T-ARB5-SS,올라운드 밸런스 토퍼 매트리스 5cm,SS,1,266900,0,266900,취소,설치(용인 설치1),인천,신규,
NV-260611-0001,2026-06-11,12:47,네이버 브랜드스토어,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,405500,103000,302500,배송완료,설치(용인 설치1),충남,신규,LV-2026-01
NV-260611-0002,2026-06-11,12:25,네이버 브랜드스토어,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,405500,103000,302500,배송완료,설치(용인 설치1),서울,신규,LV-2026-01
SG-260611-0001,2026-06-11,21:50,SSG닷컴,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,384200,0,384200,배송완료,설치(용인 설치1),경기,재구매,
SG-260611-0001,2026-06-11,21:50,SSG닷컴,,SB-T-ARC-SS,올라운드 컴포트 토퍼 매트리스,SS,1,214000,0,214000,배송완료,택배(안성1),경기,재구매,
SG-260611-0001,2026-06-11,21:50,SSG닷컴,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,2,504600,0,504600,배송완료,택배(안성1),경기,재구매,
NV-260611-0003,2026-06-11,10:35,네이버 브랜드스토어,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,405500,103000,302500,배송완료,설치(용인 설치1),대전,신규,LV-2026-01
NV-260611-0004,2026-06-11,13:23,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,0,294300,배송완료,택배(안성1),대구,신규,
NV-260611-0005,2026-06-11,09:34,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,0,249700,설치완료,택배(안성1),경남,신규,
NV-260611-0006,2026-06-11,07:58,네이버 브랜드스토어,,SB-T-ARCP-Q,올라운드 컴포트 플러스 토퍼 매트리스,Q,1,286000,0,286000,설치완료,택배(안성1),서울,신규,
NV-260611-0007,2026-06-11,21:45,네이버 브랜드스토어,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,405500,103000,302500,배송완료,설치(용인 설치1),인천,신규,LV-2026-01
NV-260611-0007,2026-06-11,21:45,네이버 브랜드스토어,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,380200,98400,281800,배송완료,설치(용인 설치1),인천,신규,LV-2026-01
NV-260611-0008,2026-06-11,21:33,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,2,588600,0,588600,배송완료,택배(안성1),부산,신규,
NV-260611-0009,2026-06-11,15:52,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,0,294300,설치완료,택배(안성1),제주,신규,
NV-260611-0010,2026-06-11,09:34,네이버 브랜드스토어,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,380200,98400,281800,배송완료,설치(용인 설치1),경기,신규,LV-2026-01
NV-260611-0011,2026-06-11,13:46,네이버 브랜드스토어,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,405500,103000,302500,배송완료,설치(용인 설치1),인천,재구매,LV-2026-01
NV-260611-0012,2026-06-11,20:43,네이버 브랜드스토어,,SB-M-DFC-SS,딥플로우 컴포트 매트리스,SS,1,567400,0,567400,배송완료,설치(용인 설치1),경기,재구매,
NV-260611-0013,2026-06-11,17:45,네이버 브랜드스토어,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,405500,103000,302500,배송중,설치(용인 설치1),서울,재구매,LV-2026-01
NV-260611-0014,2026-06-11,11:00,네이버 브랜드스토어,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,380200,98400,281800,배송중,설치(용인 설치1),서울,신규,LV-2026-01
NV-260611-0015,2026-06-11,10:00,네이버 브랜드스토어,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,380200,98400,281800,배송완료,설치(용인 설치1),경남,재구매,LV-2026-01
NV-260611-0016,2026-06-11,08:35,네이버 브랜드스토어,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,405500,103000,302500,배송완료,설치(용인 설치1),부산,신규,LV-2026-01
NV-260611-0017,2026-06-11,15:10,네이버 브랜드스토어,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,405500,103000,302500,배송완료,설치(용인 설치1),서울,신규,LV-2026-01
NV-260611-0018,2026-06-11,16:47,네이버 브랜드스토어,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,405500,103000,302500,반품완료,설치(용인 설치1),울산,신규,LV-2026-01
NV-260611-0019,2026-06-11,11:59,네이버 브랜드스토어,,SB-M-DFC-Q,딥플로우 컴포트 매트리스,Q,1,594400,0,594400,설치완료,설치(용인 설치1),경기,신규,
NV-260611-0019,2026-06-11,11:59,네이버 브랜드스토어,,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,1,532500,0,532500,설치완료,택배(안성1),경기,신규,
NV-260611-0020,2026-06-11,18:47,네이버 브랜드스토어,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,380200,98400,281800,배송완료,설치(용인 설치1),경기,재구매,LV-2026-01
NV-260611-0020,2026-06-11,18:47,네이버 브랜드스토어,,SB-M-ORG-Q,오리지널 매트리스 미디엄 소프트,Q,1,460800,0,460800,배송완료,설치(용인 설치1),경기,재구매,
NV-260611-0021,2026-06-11,19:10,네이버 브랜드스토어,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,380200,98400,281800,배송완료,설치(용인 설치1),대전,재구매,LV-2026-01
NV-260611-0022,2026-06-11,11:44,네이버 브랜드스토어,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,380200,98400,281800,배송완료,설치(용인 설치1),부산,신규,LV-2026-01
NV-260611-0023,2026-06-11,09:25,네이버 브랜드스토어,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,380200,98400,281800,배송완료,설치(용인 설치1),서울,신규,LV-2026-01
SG-260611-0002,2026-06-11,15:44,SSG닷컴,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,409600,0,409600,설치완료,설치(용인 설치1),경기,신규,
NV-260611-0024,2026-06-11,11:09,네이버 브랜드스토어,,SB-A-DPM,딥뮤트 수면안대,단일,2,60600,0,60600,배송완료,택배(안성1),서울,재구매,
NV-260611-0025,2026-06-11,09:28,네이버 브랜드스토어,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,405500,103000,302500,배송완료,설치(용인 설치1),서울,신규,LV-2026-01
CJ-260611-0001,2026-06-11,21:27,CJ온스타일,,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,1,527000,0,527000,배송완료,택배(안성1),서울,신규,
NV-260611-0026,2026-06-11,22:26,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,2,593600,0,593600,반품완료,택배(안성1),대전,재구매,
NV-260611-0027,2026-06-11,07:27,네이버 브랜드스토어,,SB-P-CLL,클라우드 LOW 경추 베개,단일,1,53600,0,53600,배송완료,택배(안성1),경남,신규,
NV-260611-0027,2026-06-11,07:27,네이버 브랜드스토어,,SB-T-ARB7-SS,올라운드 밸런스 토퍼 매트리스 7cm,SS,1,249900,0,249900,배송완료,택배(안성1),경남,신규,
NV-260611-0028,2026-06-11,23:55,네이버 브랜드스토어,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,405500,103000,302500,배송완료,설치(용인 설치1),경기,신규,LV-2026-01
NV-260611-0029,2026-06-11,21:33,네이버 브랜드스토어,,SB-F-AMD-K,아몬드 무헤드형 침대,K,1,902100,0,902100,배송완료,설치(용인 설치1),강원,재구매,
NV-260611-0030,2026-06-11,21:17,네이버 브랜드스토어,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,380200,98400,281800,설치완료,설치(용인 설치1),경기,신규,LV-2026-01
HM-260611-0001,2026-06-11,10:06,자사몰,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,418000,0,418000,설치완료,설치(용인 설치1),대전,신규,
NV-260611-0031,2026-06-11,22:55,네이버 브랜드스토어,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,405500,103000,302500,배송완료,설치(용인 설치1),경기,재구매,LV-2026-01
NV-260611-0032,2026-06-11,05:38,네이버 브랜드스토어,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,380200,98400,281800,배송완료,설치(용인 설치1),부산,신규,LV-2026-01
NV-260611-0033,2026-06-11,20:33,네이버 브랜드스토어,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,405500,103000,302500,배송완료,설치(용인 설치1),대구,재구매,LV-2026-01
SG-260612-0001,2026-06-12,20:14,SSG닷컴,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,409600,0,409600,배송완료,설치(용인 설치1),부산,재구매,
NV-260612-0001,2026-06-12,13:33,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,296800,0,296800,배송완료,택배(안성1),경기,신규,
CP-260612-0001,2026-06-12,09:46,쿠팡 로켓,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,244500,0,244500,배송완료,택배(안성1),충남,신규,
NV-260612-0002,2026-06-12,11:28,네이버 브랜드스토어,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,405500,0,405500,배송완료,설치(용인 설치1),서울,신규,
CP-260612-0002,2026-06-12,22:03,쿠팡 로켓,,SB-P-CLL,클라우드 LOW 경추 베개,단일,1,52500,0,52500,배송완료,택배(안성1),강원,신규,
OH-260612-0001,2026-06-12,18:14,오늘의집,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,364600,0,364600,설치완료,설치(용인 설치1),서울,재구매,
NV-260612-0003,2026-06-12,22:33,네이버 브랜드스토어,,SB-M-DFC-SS,딥플로우 컴포트 매트리스,SS,1,567400,0,567400,반품완료,설치(용인 설치1),충남,신규,
NV-260612-0004,2026-06-12,14:45,네이버 브랜드스토어,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,380200,0,380200,배송완료,설치(용인 설치1),서울,신규,
ST-260612-0001,2026-06-12,16:25,직영매장,슬로우나잇 스타필드 수원,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,318600,0,318600,배송완료,설치(용인 설치1),서울,재구매,
NV-260612-0005,2026-06-12,14:56,네이버 브랜드스토어,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,405500,0,405500,배송완료,설치(용인 설치1),경기,신규,
NV-260612-0005,2026-06-12,14:56,네이버 브랜드스토어,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,380200,0,380200,배송완료,설치(용인 설치1),경기,신규,
NV-260612-0006,2026-06-12,20:46,네이버 브랜드스토어,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,380200,0,380200,배송완료,설치(용인 설치1),서울,재구매,
NV-260612-0006,2026-06-12,20:46,네이버 브랜드스토어,,SB-T-ARCP-Q,올라운드 컴포트 플러스 토퍼 매트리스,Q,1,286000,0,286000,배송완료,택배(안성1),서울,재구매,
NV-260612-0006,2026-06-12,20:46,네이버 브랜드스토어,,SB-M-DFB-Q,딥플로우 밸런스 매트리스,Q,1,522200,0,522200,배송완료,설치(용인 설치1),서울,재구매,
NV-260612-0007,2026-06-12,00:50,네이버 브랜드스토어,,SB-M-ORG-Q,오리지널 매트리스 미디엄 소프트,Q,1,460800,0,460800,배송완료,설치(용인 설치1),충남,신규,
NV-260612-0008,2026-06-12,19:15,네이버 브랜드스토어,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,405500,0,405500,배송중,설치(용인 설치1),광주,재구매,
NV-260612-0009,2026-06-12,11:48,네이버 브랜드스토어,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,405500,0,405500,배송완료,설치(용인 설치1),경기,신규,
NV-260612-0009,2026-06-12,11:48,네이버 브랜드스토어,,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,1,532500,0,532500,배송완료,택배(안성1),경기,신규,
NV-260612-0010,2026-06-12,05:27,네이버 브랜드스토어,,SB-T-ARB5-SS,올라운드 밸런스 토퍼 매트리스 5cm,SS,1,246600,0,246600,배송완료,택배(안성1),대전,재구매,
NV-260612-0011,2026-06-12,21:20,네이버 브랜드스토어,,SB-T-NMX-SS,더 뉴 맥시멈 토퍼 매트리스,SS,1,445200,0,445200,배송중,택배(안성1),대구,신규,
NV-260612-0012,2026-06-12,17:58,네이버 브랜드스토어,,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,1,532500,0,532500,배송완료,택배(안성1),경기,재구매,
NV-260612-0013,2026-06-12,11:22,네이버 브랜드스토어,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,380200,0,380200,반품완료,설치(용인 설치1),경기,신규,
NV-260612-0014,2026-06-12,21:05,네이버 브랜드스토어,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,380200,0,380200,배송중,설치(용인 설치1),서울,재구매,
NV-260612-0015,2026-06-12,15:30,네이버 브랜드스토어,,SB-M-ORG-SS,오리지널 매트리스 미디엄 소프트,SS,1,432600,0,432600,배송중,설치(용인 설치1),충남,신규,
NV-260612-0016,2026-06-12,18:08,네이버 브랜드스토어,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,380200,0,380200,설치완료,설치(용인 설치1),경기,재구매,
NV-260612-0016,2026-06-12,18:08,네이버 브랜드스토어,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,405500,0,405500,설치완료,설치(용인 설치1),경기,재구매,
NV-260612-0017,2026-06-12,07:10,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,296800,0,296800,배송완료,택배(안성1),경기,재구매,
NV-260612-0018,2026-06-12,20:25,네이버 브랜드스토어,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,380200,0,380200,배송중,설치(용인 설치1),대전,신규,
NV-260612-0018,2026-06-12,20:25,네이버 브랜드스토어,,SB-T-NMX-SS,더 뉴 맥시멈 토퍼 매트리스,SS,2,890400,0,890400,배송중,택배(안성1),대전,신규,
OH-260612-0002,2026-06-12,15:57,오늘의집,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,282200,0,282200,배송완료,택배(안성1),서울,재구매,
NV-260612-0019,2026-06-12,15:03,네이버 브랜드스토어,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,405500,0,405500,반품완료,설치(용인 설치1),대전,신규,
NV-260612-0020,2026-06-12,16:37,네이버 브랜드스토어,,SB-MO-EVM-Q,이브닝 모션 매트리스,Q,1,1131000,0,1131000,배송완료,설치(용인 설치1),부산,신규,
NV-260612-0021,2026-06-12,19:02,네이버 브랜드스토어,,SB-MO-MBL-Q,모션 밸런스드 매트리스,Q,1,1501600,0,1501600,배송완료,설치(용인 설치1),경기,신규,
NV-260612-0022,2026-06-12,09:03,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,0,249700,반품완료,택배(안성1),경기,신규,
NV-260612-0022,2026-06-12,09:03,네이버 브랜드스토어,,SB-T-ARB7-SS,올라운드 밸런스 토퍼 매트리스 7cm,SS,1,249900,0,249900,반품완료,택배(안성1),경기,신규,
CP-260612-0003,2026-06-12,07:13,쿠팡 로켓,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,290700,0,290700,배송중,택배(안성1),광주,재구매,
CP-260612-0004,2026-06-12,13:20,쿠팡 로켓,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,397100,0,397100,배송중,설치(용인 설치1),경기,재구매,
NV-260612-0023,2026-06-12,20:36,네이버 브랜드스토어,,SB-T-MAX-Q,맥시멈 토퍼 매트리스,Q,1,532500,0,532500,설치완료,택배(안성1),대구,재구매,
NV-260613-0001,2026-06-13,14:07,네이버 브랜드스토어,,SB-MO-EVM-SS,이브닝 모션 매트리스,SS,1,1039800,0,1039800,설치완료,설치(용인 설치1),부산,신규,
CJ-260613-0001,2026-06-13,07:15,CJ온스타일,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,247100,0,247100,배송중,택배(안성1),서울,신규,
CP-260613-0001,2026-06-13,10:49,쿠팡 로켓,,SB-T-ARB5-SS,올라운드 밸런스 토퍼 매트리스 5cm,SS,1,241500,0,241500,배송완료,택배(안성1),서울,재구매,
NV-260613-0002,2026-06-13,18:42,네이버 브랜드스토어,,SB-P-CLB,클라우드 버디 베개,단일,2,122600,0,122600,배송완료,택배(안성1),경기,신규,
SG-260613-0001,2026-06-13,14:02,SSG닷컴,,SB-P-CLL,클라우드 LOW 경추 베개,단일,1,54100,0,54100,설치완료,택배(안성1),서울,신규,
ST-260613-0001,2026-06-13,10:04,직영매장,노원,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,318600,0,318600,배송완료,설치(용인 설치1),대구,재구매,
ST-260613-0001,2026-06-13,10:04,직영매장,노원,SB-A-DPM,딥뮤트 수면안대,단일,1,32800,0,32800,배송완료,매장수령,대구,재구매,
OH-260613-0001,2026-06-13,22:38,오늘의집,,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,1,510600,0,510600,배송완료,택배(안성1),부산,재구매,
