주문번호,일자,요일,시각,주문유형,상품코드,상품명,분류,수량,단가,금액
OTW-260802-070,2026-08-02,일,15:15,매장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260802-071,2026-08-02,일,15:21,포장,OTW-D01,옥수수 밀크티,음료,2,6500,13000
OTW-260802-072,2026-08-02,일,15:21,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260802-072,2026-08-02,일,15:21,포장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260802-073,2026-08-02,일,15:23,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260802-073,2026-08-02,일,15:23,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260802-074,2026-08-02,일,15:26,매장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260802-074,2026-08-02,일,15:26,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260802-075,2026-08-02,일,15:27,매장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260802-075,2026-08-02,일,15:27,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260802-075,2026-08-02,일,15:27,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260802-076,2026-08-02,일,15:28,포장,OTW-T01,옥수수 타르트,타르트,2,8500,17000
OTW-260803-001,2026-08-03,월,12:00,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260803-001,2026-08-03,월,12:00,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260803-002,2026-08-03,월,12:01,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260803-002,2026-08-03,월,12:01,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260803-003,2026-08-03,월,12:01,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260803-003,2026-08-03,월,12:01,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260803-003,2026-08-03,월,12:01,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260803-004,2026-08-03,월,12:10,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260803-005,2026-08-03,월,12:16,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260803-005,2026-08-03,월,12:16,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260803-006,2026-08-03,월,12:18,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260803-007,2026-08-03,월,12:18,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260803-007,2026-08-03,월,12:18,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260803-007,2026-08-03,월,12:18,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260803-008,2026-08-03,월,12:21,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260803-009,2026-08-03,월,12:22,포장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260803-009,2026-08-03,월,12:22,포장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260803-010,2026-08-03,월,12:32,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260803-010,2026-08-03,월,12:32,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260803-011,2026-08-03,월,12:35,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260803-011,2026-08-03,월,12:35,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260803-012,2026-08-03,월,12:52,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260803-013,2026-08-03,월,13:07,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260803-013,2026-08-03,월,13:07,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260803-013,2026-08-03,월,13:07,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260803-014,2026-08-03,월,13:16,매장,OTW-T03,말차 타르트,타르트,2,9100,18200
OTW-260803-015,2026-08-03,월,13:20,포장,OTW-T03,말차 타르트,타르트,2,9100,18200
OTW-260803-016,2026-08-03,월,13:50,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260803-016,2026-08-03,월,13:50,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260803-016,2026-08-03,월,13:50,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260803-017,2026-08-03,월,13:57,매장,OTW-D01,옥수수 밀크티,음료,2,6500,13000
OTW-260803-018,2026-08-03,월,13:58,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260803-018,2026-08-03,월,13:58,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260803-018,2026-08-03,월,13:58,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260803-019,2026-08-03,월,14:16,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260803-019,2026-08-03,월,14:16,포장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260803-020,2026-08-03,월,14:18,포장,OTW-T01,옥수수 타르트,타르트,2,8500,17000
OTW-260803-021,2026-08-03,월,14:26,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260803-021,2026-08-03,월,14:26,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260803-022,2026-08-03,월,14:27,매장,OTW-T02,보늬밤 타르트,타르트,2,8500,17000
OTW-260803-022,2026-08-03,월,14:27,매장,OTW-T01,옥수수 타르트,타르트,2,8500,17000
OTW-260803-023,2026-08-03,월,14:35,포장,OTW-T01,옥수수 타르트,타르트,2,8500,17000
OTW-260803-023,2026-08-03,월,14:35,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260803-024,2026-08-03,월,14:42,포장,OTW-E04,피스타치오 에그타르트,에그타르트,2,5800,11600
OTW-260803-025,2026-08-03,월,14:42,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,2,5200,10400
OTW-260803-026,2026-08-03,월,14:45,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260803-027,2026-08-03,월,14:52,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260803-027,2026-08-03,월,14:52,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260803-028,2026-08-03,월,14:53,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260803-029,2026-08-03,월,14:56,매장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260803-030,2026-08-03,월,15:01,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,2,9600,19200
OTW-260803-030,2026-08-03,월,15:01,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,2,4800,9600
OTW-260803-031,2026-08-03,월,15:11,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,2,5200,10400
OTW-260803-032,2026-08-03,월,15:17,포장,OTW-T03,말차 타르트,타르트,2,9100,18200
OTW-260803-033,2026-08-03,월,15:20,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260803-033,2026-08-03,월,15:20,포장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260803-033,2026-08-03,월,15:20,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260803-034,2026-08-03,월,15:26,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260803-035,2026-08-03,월,15:31,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260803-035,2026-08-03,월,15:31,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260803-035,2026-08-03,월,15:31,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260803-036,2026-08-03,월,15:40,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260803-036,2026-08-03,월,15:40,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260803-037,2026-08-03,월,15:44,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260803-037,2026-08-03,월,15:44,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260803-038,2026-08-03,월,15:45,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,2,4800,9600
OTW-260803-038,2026-08-03,월,15:45,매장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260803-039,2026-08-03,월,15:45,매장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260803-039,2026-08-03,월,15:45,매장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260803-040,2026-08-03,월,15:54,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260803-041,2026-08-03,월,15:59,매장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260803-041,2026-08-03,월,15:59,매장,OTW-T02,보늬밤 타르트,타르트,2,8500,17000
OTW-260803-041,2026-08-03,월,15:59,매장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260803-042,2026-08-03,월,16:11,포장,OTW-D01,옥수수 밀크티,음료,2,6500,13000
OTW-260803-043,2026-08-03,월,16:18,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260803-044,2026-08-03,월,16:20,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260803-044,2026-08-03,월,16:20,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260803-044,2026-08-03,월,16:20,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260803-045,2026-08-03,월,16:21,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260803-045,2026-08-03,월,16:21,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260803-045,2026-08-03,월,16:21,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260803-046,2026-08-03,월,16:28,포장,OTW-D01,옥수수 밀크티,음료,2,6500,13000
OTW-260803-046,2026-08-03,월,16:28,포장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260803-047,2026-08-03,월,16:31,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260803-048,2026-08-03,월,16:33,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260803-048,2026-08-03,월,16:33,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260803-049,2026-08-03,월,16:34,매장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260803-050,2026-08-03,월,16:36,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260803-050,2026-08-03,월,16:36,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,2,5500,11000
OTW-260803-051,2026-08-03,월,16:38,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260803-051,2026-08-03,월,16:38,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260803-052,2026-08-03,월,16:39,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260803-052,2026-08-03,월,16:39,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260803-052,2026-08-03,월,16:39,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260803-053,2026-08-03,월,16:46,매장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260803-053,2026-08-03,월,16:46,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260803-054,2026-08-03,월,16:50,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260803-054,2026-08-03,월,16:50,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260803-055,2026-08-03,월,16:51,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260803-055,2026-08-03,월,16:51,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260803-055,2026-08-03,월,16:51,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260803-056,2026-08-03,월,16:51,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260803-057,2026-08-03,월,16:53,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260803-058,2026-08-03,월,17:09,포장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260803-058,2026-08-03,월,17:09,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260803-058,2026-08-03,월,17:09,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260803-059,2026-08-03,월,17:11,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260803-059,2026-08-03,월,17:11,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260803-059,2026-08-03,월,17:11,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260803-060,2026-08-03,월,17:14,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260803-060,2026-08-03,월,17:14,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260803-060,2026-08-03,월,17:14,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260806-001,2026-08-06,목,12:02,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260806-001,2026-08-06,목,12:02,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260806-002,2026-08-06,목,12:08,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260806-002,2026-08-06,목,12:08,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260806-003,2026-08-06,목,12:12,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260806-003,2026-08-06,목,12:12,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260806-003,2026-08-06,목,12:12,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260806-004,2026-08-06,목,12:13,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260806-004,2026-08-06,목,12:13,포장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260806-004,2026-08-06,목,12:13,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260806-005,2026-08-06,목,12:29,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260806-005,2026-08-06,목,12:29,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260806-006,2026-08-06,목,12:37,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260806-006,2026-08-06,목,12:37,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260806-007,2026-08-06,목,12:44,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260806-007,2026-08-06,목,12:44,매장,OTW-D01,옥수수 밀크티,음료,2,6500,13000
OTW-260806-008,2026-08-06,목,12:45,매장,OTW-P01,아이스크림 파르페,디저트,2,8500,17000
OTW-260806-009,2026-08-06,목,12:46,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,2,5200,10400
OTW-260806-009,2026-08-06,목,12:46,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260806-009,2026-08-06,목,12:46,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260806-010,2026-08-06,목,12:53,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260806-011,2026-08-06,목,12:54,매장,OTW-D01,옥수수 밀크티,음료,2,6500,13000
OTW-260806-012,2026-08-06,목,12:55,매장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260806-013,2026-08-06,목,12:58,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260806-013,2026-08-06,목,12:58,포장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260806-013,2026-08-06,목,12:58,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260806-014,2026-08-06,목,12:58,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260806-015,2026-08-06,목,12:59,포장,OTW-D01,옥수수 밀크티,음료,2,6500,13000
OTW-260806-015,2026-08-06,목,12:59,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260806-016,2026-08-06,목,12:59,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260806-016,2026-08-06,목,12:59,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260806-016,2026-08-06,목,12:59,포장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260806-017,2026-08-06,목,13:02,매장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260806-017,2026-08-06,목,13:02,매장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260806-018,2026-08-06,목,13:07,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260806-019,2026-08-06,목,13:13,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260806-020,2026-08-06,목,13:20,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260806-020,2026-08-06,목,13:20,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260806-021,2026-08-06,목,13:21,포장,OTW-T02,보늬밤 타르트,타르트,2,8500,17000
OTW-260806-021,2026-08-06,목,13:21,포장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260806-022,2026-08-06,목,13:22,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260806-022,2026-08-06,목,13:22,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260806-023,2026-08-06,목,13:27,매장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260806-024,2026-08-06,목,13:34,포장,OTW-T02,보늬밤 타르트,타르트,2,8500,17000
OTW-260806-024,2026-08-06,목,13:34,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260806-025,2026-08-06,목,13:39,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260806-026,2026-08-06,목,13:44,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260806-026,2026-08-06,목,13:44,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260806-026,2026-08-06,목,13:44,포장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260806-027,2026-08-06,목,13:47,매장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260806-027,2026-08-06,목,13:47,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260806-027,2026-08-06,목,13:47,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260806-028,2026-08-06,목,13:49,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260806-029,2026-08-06,목,13:53,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260806-030,2026-08-06,목,13:55,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260806-031,2026-08-06,목,13:57,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,2,4800,9600
OTW-260806-032,2026-08-06,목,13:59,포장,OTW-D01,옥수수 밀크티,음료,2,6500,13000
OTW-260806-033,2026-08-06,목,14:08,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260806-034,2026-08-06,목,14:09,매장,OTW-T02,보늬밤 타르트,타르트,2,8500,17000
OTW-260806-034,2026-08-06,목,14:09,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,2,5200,10400
OTW-260806-034,2026-08-06,목,14:09,매장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260806-035,2026-08-06,목,14:15,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260806-035,2026-08-06,목,14:15,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260806-036,2026-08-06,목,14:16,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260806-037,2026-08-06,목,14:17,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
